
Processing printEntranceMomentumTest.C++...
EventNtuple v06_03_00
There are 15985 to go over. Printing momenta from trkseg and trksegmc and their differences.
Track Seg Momentum: 103.729   TrackMC Seg Momentum: 103.569  Resolution: 0.160568
Track Seg Momentum: 95.6585   TrackMC Seg Momentum: 95.6825  Resolution: -0.0239868
Track Seg Momentum: 104.508   TrackMC Seg Momentum: 104.453  Resolution: 0.0552521
Track Seg Momentum: 103.927   TrackMC Seg Momentum: 104.048  Resolution: -0.121429
Track Seg Momentum: 104.282   TrackMC Seg Momentum: 104.368  Resolution: -0.0866013
Track Seg Momentum: 104.03   TrackMC Seg Momentum: 103.984  Resolution: 0.0459366
Track Seg Momentum: 104.319   TrackMC Seg Momentum: 104.23  Resolution: 0.0892868
Track Seg Momentum: 104.642   TrackMC Seg Momentum: 104.602  Resolution: 0.0393753
Track Seg Momentum: 104.327   TrackMC Seg Momentum: 104.654  Resolution: -0.327316
Track Seg Momentum: 104.812   TrackMC Seg Momentum: 104.292  Resolution: 0.519943
Track Seg Momentum: 96.1236   TrackMC Seg Momentum: 96.1906  Resolution: -0.0670242
Track Seg Momentum: 104.767   TrackMC Seg Momentum: 104.625  Resolution: 0.142815
Track Seg Momentum: 104.472   TrackMC Seg Momentum: 104.637  Resolution: -0.16526
Track Seg Momentum: 104.169   TrackMC Seg Momentum: 104.254  Resolution: -0.0841675
Track Seg Momentum: 104.702   TrackMC Seg Momentum: 104.698  Resolution: 0.00437927
Track Seg Momentum: 104.477   TrackMC Seg Momentum: 104.404  Resolution: 0.0731049
Track Seg Momentum: 103.954   TrackMC Seg Momentum: 103.947  Resolution: 0.00709534
Track Seg Momentum: 104.017   TrackMC Seg Momentum: 103.919  Resolution: 0.0975113
Track Seg Momentum: 102.747   TrackMC Seg Momentum: 102.871  Resolution: -0.123383
Track Seg Momentum: 103.549   TrackMC Seg Momentum: 103.294  Resolution: 0.254623
Track Seg Momentum: 104.446   TrackMC Seg Momentum: 104.512  Resolution: -0.0653992
Track Seg Momentum: 104.465   TrackMC Seg Momentum: 104.374  Resolution: 0.0916214
Track Seg Momentum: 104.569   TrackMC Seg Momentum: 104.386  Resolution: 0.183334
Track Seg Momentum: 101.606   TrackMC Seg Momentum: 101.481  Resolution: 0.125648
Track Seg Momentum: 104.961   TrackMC Seg Momentum: 104.491  Resolution: 0.469353
Track Seg Momentum: 91.8922   TrackMC Seg Momentum: 104.165  Resolution: -12.2727
Track Seg Momentum: 103.836   TrackMC Seg Momentum: 103.855  Resolution: -0.0197144
Track Seg Momentum: 104.094   TrackMC Seg Momentum: 104.075  Resolution: 0.0189896
Track Seg Momentum: 104.778   TrackMC Seg Momentum: 104.733  Resolution: 0.0450134
Track Seg Momentum: 104.367   TrackMC Seg Momentum: 104.538  Resolution: -0.170563
Track Seg Momentum: 103.275   TrackMC Seg Momentum: 103.186  Resolution: 0.088295
Track Seg Momentum: 104.591   TrackMC Seg Momentum: 104.561  Resolution: 0.0303726
Track Seg Momentum: 88.1895   TrackMC Seg Momentum: 97.285  Resolution: -9.0955
Track Seg Momentum: 103.325   TrackMC Seg Momentum: 102.774  Resolution: 0.551147
Track Seg Momentum: 104.165   TrackMC Seg Momentum: 104.181  Resolution: -0.0155334
Track Seg Momentum: 104.471   TrackMC Seg Momentum: 104.434  Resolution: 0.0369644
Track Seg Momentum: 102.824   TrackMC Seg Momentum: 103.145  Resolution: -0.320366
Track Seg Momentum: 102.612   TrackMC Seg Momentum: 102.842  Resolution: -0.230568
Track Seg Momentum: 103.867   TrackMC Seg Momentum: 104.453  Resolution: -0.586121
Track Seg Momentum: 104.621   TrackMC Seg Momentum: 104.639  Resolution: -0.0180817
Track Seg Momentum: 103.176   TrackMC Seg Momentum: 103.05  Resolution: 0.125931
Track Seg Momentum: 104.594   TrackMC Seg Momentum: 104.605  Resolution: -0.0105209
Track Seg Momentum: 98.5775   TrackMC Seg Momentum: 98.5692  Resolution: 0.008255
Track Seg Momentum: 102.691   TrackMC Seg Momentum: 102.854  Resolution: -0.162582
Track Seg Momentum: 103.328   TrackMC Seg Momentum: 103.386  Resolution: -0.0578537
Track Seg Momentum: 100.891   TrackMC Seg Momentum: 102.073  Resolution: -1.1817
Track Seg Momentum: 104.473   TrackMC Seg Momentum: 104.622  Resolution: -0.14872
Track Seg Momentum: 102.447   TrackMC Seg Momentum: 102.533  Resolution: -0.0853653
Track Seg Momentum: 104.312   TrackMC Seg Momentum: 104.314  Resolution: -0.00211334
Track Seg Momentum: 103.754   TrackMC Seg Momentum: 103.952  Resolution: -0.197868
Track Seg Momentum: 103.303   TrackMC Seg Momentum: 103.934  Resolution: -0.631714
Track Seg Momentum: 103.383   TrackMC Seg Momentum: 104.327  Resolution: -0.944435
Track Seg Momentum: 104.858   TrackMC Seg Momentum: 104.825  Resolution: 0.032608
Track Seg Momentum: 104.163   TrackMC Seg Momentum: 104.05  Resolution: 0.113243
Track Seg Momentum: 103.223   TrackMC Seg Momentum: 103.631  Resolution: -0.408829
Track Seg Momentum: 104.092   TrackMC Seg Momentum: 104.087  Resolution: 0.00502777
Track Seg Momentum: 104.69   TrackMC Seg Momentum: 104.695  Resolution: -0.00482941
Track Seg Momentum: 103.447   TrackMC Seg Momentum: 103.483  Resolution: -0.0362396
Track Seg Momentum: 104.034   TrackMC Seg Momentum: 104.061  Resolution: -0.0264282
Track Seg Momentum: 103.385   TrackMC Seg Momentum: 103.196  Resolution: 0.189362
Track Seg Momentum: 104.447   TrackMC Seg Momentum: 104.35  Resolution: 0.0977859
Track Seg Momentum: 104.292   TrackMC Seg Momentum: 104.307  Resolution: -0.0150528
Track Seg Momentum: 103.685   TrackMC Seg Momentum: 103.76  Resolution: -0.0748444
Track Seg Momentum: 104.66   TrackMC Seg Momentum: 104.712  Resolution: -0.0510406
Track Seg Momentum: 103.825   TrackMC Seg Momentum: 104.298  Resolution: -0.472893
Track Seg Momentum: 104.568   TrackMC Seg Momentum: 104.564  Resolution: 0.00375366
Track Seg Momentum: 104.463   TrackMC Seg Momentum: 104.34  Resolution: 0.123726
Track Seg Momentum: 102.642   TrackMC Seg Momentum: 102.551  Resolution: 0.0914536
Track Seg Momentum: 104.487   TrackMC Seg Momentum: 104.686  Resolution: -0.199593
Track Seg Momentum: 102.934   TrackMC Seg Momentum: 104.091  Resolution: -1.15623
Track Seg Momentum: 104.273   TrackMC Seg Momentum: 104.431  Resolution: -0.158012
Track Seg Momentum: 104.386   TrackMC Seg Momentum: 104.39  Resolution: -0.00401306
Track Seg Momentum: 104.67   TrackMC Seg Momentum: 104.678  Resolution: -0.00772095
Track Seg Momentum: 103.741   TrackMC Seg Momentum: 103.689  Resolution: 0.0517883
Track Seg Momentum: 103.725   TrackMC Seg Momentum: 103.775  Resolution: -0.0503464
Track Seg Momentum: 104.638   TrackMC Seg Momentum: 104.643  Resolution: -0.00485992
Track Seg Momentum: 103.873   TrackMC Seg Momentum: 103.785  Resolution: 0.0875854
Track Seg Momentum: 104.353   TrackMC Seg Momentum: 104.161  Resolution: 0.191422
Track Seg Momentum: 104.752   TrackMC Seg Momentum: 104.614  Resolution: 0.138596
Track Seg Momentum: 100.177   TrackMC Seg Momentum: 100.364  Resolution: -0.18721
Track Seg Momentum: 103.42   TrackMC Seg Momentum: 104.487  Resolution: -1.06743
Track Seg Momentum: 102.956   TrackMC Seg Momentum: 103.018  Resolution: -0.062355
Track Seg Momentum: 104.675   TrackMC Seg Momentum: 104.57  Resolution: 0.104042
Track Seg Momentum: 103.819   TrackMC Seg Momentum: 104.315  Resolution: -0.496552
Track Seg Momentum: 104.462   TrackMC Seg Momentum: 104.352  Resolution: 0.109779
Track Seg Momentum: 104.53   TrackMC Seg Momentum: 104.481  Resolution: 0.0485229
Track Seg Momentum: 104.295   TrackMC Seg Momentum: 103.991  Resolution: 0.304253
Track Seg Momentum: 104.704   TrackMC Seg Momentum: 104.703  Resolution: 0.000823975
Track Seg Momentum: 104.225   TrackMC Seg Momentum: 104.262  Resolution: -0.0373154
Track Seg Momentum: 104.845   TrackMC Seg Momentum: 104.668  Resolution: 0.176216
Track Seg Momentum: 103.441   TrackMC Seg Momentum: 103.787  Resolution: -0.345642
Track Seg Momentum: 105.176   TrackMC Seg Momentum: 104.465  Resolution: 0.710114
Track Seg Momentum: 104.286   TrackMC Seg Momentum: 104.194  Resolution: 0.0918274
Track Seg Momentum: 103.564   TrackMC Seg Momentum: 104.528  Resolution: -0.964684
Track Seg Momentum: 104.049   TrackMC Seg Momentum: 104.53  Resolution: -0.480492
Track Seg Momentum: 104.467   TrackMC Seg Momentum: 104.287  Resolution: 0.17981
Track Seg Momentum: 103.589   TrackMC Seg Momentum: 103.682  Resolution: -0.0925064
Track Seg Momentum: 101.559   TrackMC Seg Momentum: 102.102  Resolution: -0.54229
Track Seg Momentum: 102.589   TrackMC Seg Momentum: 102.597  Resolution: -0.00788116
Track Seg Momentum: 103.006   TrackMC Seg Momentum: 104.372  Resolution: -1.36558
Track Seg Momentum: 103.962   TrackMC Seg Momentum: 104.425  Resolution: -0.463371
Track Seg Momentum: 104.492   TrackMC Seg Momentum: 104.599  Resolution: -0.106346
Track Seg Momentum: 104.046   TrackMC Seg Momentum: 103.912  Resolution: 0.133698
Track Seg Momentum: 104.63   TrackMC Seg Momentum: 104.704  Resolution: -0.0740433
Track Seg Momentum: 104.124   TrackMC Seg Momentum: 104.074  Resolution: 0.0498428
Track Seg Momentum: 104.624   TrackMC Seg Momentum: 104.589  Resolution: 0.0347137
Track Seg Momentum: 104.468   TrackMC Seg Momentum: 104.334  Resolution: 0.133888
Track Seg Momentum: 102.288   TrackMC Seg Momentum: 101.885  Resolution: 0.402763
Track Seg Momentum: 103.575   TrackMC Seg Momentum: 103.62  Resolution: -0.0452423
Track Seg Momentum: 104.514   TrackMC Seg Momentum: 104.4  Resolution: 0.113853
Track Seg Momentum: 81.0923   TrackMC Seg Momentum: 81.0097  Resolution: 0.0826187
Track Seg Momentum: 104.599   TrackMC Seg Momentum: 104.625  Resolution: -0.0258255
Track Seg Momentum: 104.356   TrackMC Seg Momentum: 104.262  Resolution: 0.0942154
Track Seg Momentum: 104.533   TrackMC Seg Momentum: 104.801  Resolution: -0.267883
Track Seg Momentum: 104.495   TrackMC Seg Momentum: 104.375  Resolution: 0.119316
Track Seg Momentum: 96.2532   TrackMC Seg Momentum: 96.0132  Resolution: 0.239998
Track Seg Momentum: 102.718   TrackMC Seg Momentum: 102.623  Resolution: 0.0943604
Track Seg Momentum: 104.685   TrackMC Seg Momentum: 104.581  Resolution: 0.103523
Track Seg Momentum: 103.913   TrackMC Seg Momentum: 104.398  Resolution: -0.485062
Track Seg Momentum: 103.58   TrackMC Seg Momentum: 103.567  Resolution: 0.0125275
Track Seg Momentum: 89.89   TrackMC Seg Momentum: 104.795  Resolution: -14.9047
Track Seg Momentum: 103.944   TrackMC Seg Momentum: 104.037  Resolution: -0.0937805
Track Seg Momentum: 104.59   TrackMC Seg Momentum: 104.224  Resolution: 0.365662
Track Seg Momentum: 104.59   TrackMC Seg Momentum: 104.666  Resolution: -0.0765381
Track Seg Momentum: 104.231   TrackMC Seg Momentum: 104.334  Resolution: -0.103287
Track Seg Momentum: 102.993   TrackMC Seg Momentum: 102.953  Resolution: 0.0398483
Track Seg Momentum: 104.762   TrackMC Seg Momentum: 104.689  Resolution: 0.0723419
Track Seg Momentum: 104.297   TrackMC Seg Momentum: 104.59  Resolution: -0.293449
Track Seg Momentum: 100.347   TrackMC Seg Momentum: 100.524  Resolution: -0.177147
Track Seg Momentum: 103.999   TrackMC Seg Momentum: 104.166  Resolution: -0.167358
Track Seg Momentum: 103.83   TrackMC Seg Momentum: 103.776  Resolution: 0.0536118
Track Seg Momentum: 103.984   TrackMC Seg Momentum: 104.009  Resolution: -0.0256577
Track Seg Momentum: 104.473   TrackMC Seg Momentum: 104.639  Resolution: -0.165039
Track Seg Momentum: 104.194   TrackMC Seg Momentum: 104.215  Resolution: -0.021019
Track Seg Momentum: 104.046   TrackMC Seg Momentum: 104.028  Resolution: 0.0178375
Track Seg Momentum: 101.689   TrackMC Seg Momentum: 101.857  Resolution: -0.168221
Track Seg Momentum: 103.745   TrackMC Seg Momentum: 103.721  Resolution: 0.0235214
Track Seg Momentum: 97.4174   TrackMC Seg Momentum: 97.9019  Resolution: -0.484497
Track Seg Momentum: 104.483   TrackMC Seg Momentum: 103.701  Resolution: 0.78212
Track Seg Momentum: 103.298   TrackMC Seg Momentum: 103.346  Resolution: -0.0482559
Track Seg Momentum: 104.236   TrackMC Seg Momentum: 104.167  Resolution: 0.0689468
Track Seg Momentum: 103.836   TrackMC Seg Momentum: 103.836  Resolution: -0.000137329
Track Seg Momentum: 104.34   TrackMC Seg Momentum: 104.365  Resolution: -0.0252151
Track Seg Momentum: 103.655   TrackMC Seg Momentum: 104.187  Resolution: -0.531494
Track Seg Momentum: 101.399   TrackMC Seg Momentum: 101.291  Resolution: 0.107964
Track Seg Momentum: 103.584   TrackMC Seg Momentum: 103.83  Resolution: -0.245934
Track Seg Momentum: 103.625   TrackMC Seg Momentum: 103.605  Resolution: 0.0205154
Track Seg Momentum: 103.757   TrackMC Seg Momentum: 103.866  Resolution: -0.108261
Track Seg Momentum: 104.772   TrackMC Seg Momentum: 104.821  Resolution: -0.0494995
Track Seg Momentum: 104.667   TrackMC Seg Momentum: 104.771  Resolution: -0.103264
Track Seg Momentum: 104.138   TrackMC Seg Momentum: 104.617  Resolution: -0.478523
Track Seg Momentum: 104.558   TrackMC Seg Momentum: 104.288  Resolution: 0.269287
Track Seg Momentum: 104.097   TrackMC Seg Momentum: 104.089  Resolution: 0.00833893
Track Seg Momentum: 104.097   TrackMC Seg Momentum: 104.126  Resolution: -0.0289383
Track Seg Momentum: 104.537   TrackMC Seg Momentum: 104.501  Resolution: 0.0362244
Track Seg Momentum: 104.248   TrackMC Seg Momentum: 104.523  Resolution: -0.274948
Track Seg Momentum: 104.672   TrackMC Seg Momentum: 104.797  Resolution: -0.124237
Track Seg Momentum: 103.997   TrackMC Seg Momentum: 103.852  Resolution: 0.144852
Track Seg Momentum: 104.85   TrackMC Seg Momentum: 104.785  Resolution: 0.0655441
Track Seg Momentum: 104.638   TrackMC Seg Momentum: 104.643  Resolution: -0.00467682
Track Seg Momentum: 102.187   TrackMC Seg Momentum: 102.16  Resolution: 0.0265961
Track Seg Momentum: 104.82   TrackMC Seg Momentum: 104.356  Resolution: 0.463455
Track Seg Momentum: 103.78   TrackMC Seg Momentum: 104.262  Resolution: -0.482613
Track Seg Momentum: 103.799   TrackMC Seg Momentum: 103.707  Resolution: 0.0914612
Track Seg Momentum: 104.971   TrackMC Seg Momentum: 104.83  Resolution: 0.140953
Track Seg Momentum: 104.517   TrackMC Seg Momentum: 104.522  Resolution: -0.00532532
Track Seg Momentum: 106.287   TrackMC Seg Momentum: 104.649  Resolution: 1.63773
Track Seg Momentum: 104.291   TrackMC Seg Momentum: 104.549  Resolution: -0.257721
Track Seg Momentum: 103.799   TrackMC Seg Momentum: 103.819  Resolution: -0.0193558
Track Seg Momentum: 102.845   TrackMC Seg Momentum: 103.466  Resolution: -0.620636
Track Seg Momentum: 100.66   TrackMC Seg Momentum: 104.491  Resolution: -3.83062
Track Seg Momentum: 95.964   TrackMC Seg Momentum: 96.0709  Resolution: -0.106926
Track Seg Momentum: 100.429   TrackMC Seg Momentum: 100.401  Resolution: 0.0277023
Track Seg Momentum: 104.057   TrackMC Seg Momentum: 104.175  Resolution: -0.118683
Track Seg Momentum: 104.628   TrackMC Seg Momentum: 104.707  Resolution: -0.079216
Track Seg Momentum: 103.967   TrackMC Seg Momentum: 104.019  Resolution: -0.0524216
Track Seg Momentum: 104.33   TrackMC Seg Momentum: 104.633  Resolution: -0.302856
Track Seg Momentum: 104.517   TrackMC Seg Momentum: 104.383  Resolution: 0.133392
Track Seg Momentum: 104.033   TrackMC Seg Momentum: 104.005  Resolution: 0.027916
Track Seg Momentum: 104.427   TrackMC Seg Momentum: 104.58  Resolution: -0.153023
Track Seg Momentum: 103.762   TrackMC Seg Momentum: 103.626  Resolution: 0.136223
Track Seg Momentum: 104.682   TrackMC Seg Momentum: 104.528  Resolution: 0.153076
Track Seg Momentum: 103.937   TrackMC Seg Momentum: 103.945  Resolution: -0.0079422
Track Seg Momentum: 103.859   TrackMC Seg Momentum: 104.214  Resolution: -0.355515
Track Seg Momentum: 104.352   TrackMC Seg Momentum: 104.32  Resolution: 0.0323334
Track Seg Momentum: 104.313   TrackMC Seg Momentum: 104.604  Resolution: -0.290894
Track Seg Momentum: 104.34   TrackMC Seg Momentum: 104.36  Resolution: -0.0200882
Track Seg Momentum: 102.447   TrackMC Seg Momentum: 102.48  Resolution: -0.0329285
Track Seg Momentum: 103.476   TrackMC Seg Momentum: 103.611  Resolution: -0.135284
Track Seg Momentum: 104.434   TrackMC Seg Momentum: 104.519  Resolution: -0.0845413
Track Seg Momentum: 104.075   TrackMC Seg Momentum: 103.94  Resolution: 0.134979
Track Seg Momentum: 103.922   TrackMC Seg Momentum: 103.729  Resolution: 0.193314
Track Seg Momentum: 104.678   TrackMC Seg Momentum: 104.567  Resolution: 0.1119
Track Seg Momentum: 102.694   TrackMC Seg Momentum: 102.835  Resolution: -0.140839
Track Seg Momentum: 101.489   TrackMC Seg Momentum: 101.607  Resolution: -0.118439
Track Seg Momentum: 104.462   TrackMC Seg Momentum: 104.467  Resolution: -0.00518799
Track Seg Momentum: 104.352   TrackMC Seg Momentum: 104.293  Resolution: 0.05896
Track Seg Momentum: 104.443   TrackMC Seg Momentum: 104.744  Resolution: -0.301422
Track Seg Momentum: 104.014   TrackMC Seg Momentum: 103.935  Resolution: 0.0786819
Track Seg Momentum: 104.48   TrackMC Seg Momentum: 104.421  Resolution: 0.0598755
Track Seg Momentum: 104.802   TrackMC Seg Momentum: 104.269  Resolution: 0.532906
Track Seg Momentum: 103.452   TrackMC Seg Momentum: 103.515  Resolution: -0.0629501
Track Seg Momentum: 104.08   TrackMC Seg Momentum: 104.014  Resolution: 0.0659714
Track Seg Momentum: 104.274   TrackMC Seg Momentum: 104.299  Resolution: -0.0244217
Track Seg Momentum: 100.41   TrackMC Seg Momentum: 100.731  Resolution: -0.321159
Track Seg Momentum: 103.516   TrackMC Seg Momentum: 104.523  Resolution: -1.00702
Track Seg Momentum: 102.827   TrackMC Seg Momentum: 104.147  Resolution: -1.3207
Track Seg Momentum: 104.336   TrackMC Seg Momentum: 104.333  Resolution: 0.00318146
Track Seg Momentum: 104.46   TrackMC Seg Momentum: 104.536  Resolution: -0.0755463
Track Seg Momentum: 102.334   TrackMC Seg Momentum: 102.555  Resolution: -0.221291
Track Seg Momentum: 103.795   TrackMC Seg Momentum: 103.846  Resolution: -0.0514832
Track Seg Momentum: 103.972   TrackMC Seg Momentum: 104.056  Resolution: -0.0833282
Track Seg Momentum: 104.022   TrackMC Seg Momentum: 104.086  Resolution: -0.0637054
Track Seg Momentum: 104.954   TrackMC Seg Momentum: 104.086  Resolution: 0.867821
Track Seg Momentum: 103.515   TrackMC Seg Momentum: 103.49  Resolution: 0.0244522
Track Seg Momentum: 104.078   TrackMC Seg Momentum: 103.969  Resolution: 0.109375
Track Seg Momentum: 104.437   TrackMC Seg Momentum: 104.564  Resolution: -0.126297
Track Seg Momentum: 103.867   TrackMC Seg Momentum: 103.998  Resolution: -0.131783
Track Seg Momentum: 104.16   TrackMC Seg Momentum: 104.635  Resolution: -0.47438
Track Seg Momentum: 103.973   TrackMC Seg Momentum: 104.266  Resolution: -0.293617
Track Seg Momentum: 104.333   TrackMC Seg Momentum: 104.545  Resolution: -0.212326
Track Seg Momentum: 102.829   TrackMC Seg Momentum: 102.675  Resolution: 0.154457
Track Seg Momentum: 104.446   TrackMC Seg Momentum: 104.418  Resolution: 0.0281982
Track Seg Momentum: 103.333   TrackMC Seg Momentum: 103.424  Resolution: -0.0901718
Track Seg Momentum: 104.728   TrackMC Seg Momentum: 104.281  Resolution: 0.446854
Track Seg Momentum: 100.136   TrackMC Seg Momentum: 100.139  Resolution: -0.00288391
Track Seg Momentum: 104.86   TrackMC Seg Momentum: 104.815  Resolution: 0.0451736
Track Seg Momentum: 104.233   TrackMC Seg Momentum: 104.286  Resolution: -0.0528412
Track Seg Momentum: 104.813   TrackMC Seg Momentum: 104.607  Resolution: 0.206108
Track Seg Momentum: 103.363   TrackMC Seg Momentum: 103.572  Resolution: -0.209183
Track Seg Momentum: 102.969   TrackMC Seg Momentum: 102.76  Resolution: 0.209152
Track Seg Momentum: 104.206   TrackMC Seg Momentum: 104.214  Resolution: -0.00761414
Track Seg Momentum: 104.437   TrackMC Seg Momentum: 104.354  Resolution: 0.0825119
Track Seg Momentum: 104.648   TrackMC Seg Momentum: 104.661  Resolution: -0.0123901
Track Seg Momentum: 103.71   TrackMC Seg Momentum: 103.597  Resolution: 0.113289
Track Seg Momentum: 104.224   TrackMC Seg Momentum: 104.056  Resolution: 0.168297
Track Seg Momentum: 104.427   TrackMC Seg Momentum: 104.35  Resolution: 0.0771484
Track Seg Momentum: 104.866   TrackMC Seg Momentum: 104.802  Resolution: 0.0643005
Track Seg Momentum: 104.151   TrackMC Seg Momentum: 104.469  Resolution: -0.318726
Track Seg Momentum: 104.126   TrackMC Seg Momentum: 104.001  Resolution: 0.125397
Track Seg Momentum: 104.805   TrackMC Seg Momentum: 104.681  Resolution: 0.123695
Track Seg Momentum: 103.811   TrackMC Seg Momentum: 103.952  Resolution: -0.140144
Track Seg Momentum: 103.886   TrackMC Seg Momentum: 103.808  Resolution: 0.0784225
Track Seg Momentum: 104.418   TrackMC Seg Momentum: 104.589  Resolution: -0.170723
Track Seg Momentum: 103.45   TrackMC Seg Momentum: 103.565  Resolution: -0.115067
Track Seg Momentum: 104.354   TrackMC Seg Momentum: 103.838  Resolution: 0.515472
Track Seg Momentum: 103.467   TrackMC Seg Momentum: 103.696  Resolution: -0.228645
Track Seg Momentum: 101.817   TrackMC Seg Momentum: 104.348  Resolution: -2.53078
Track Seg Momentum: 103.714   TrackMC Seg Momentum: 103.654  Resolution: 0.0594635
Track Seg Momentum: 104.768   TrackMC Seg Momentum: 104.865  Resolution: -0.0975647
Track Seg Momentum: 104.419   TrackMC Seg Momentum: 104.555  Resolution: -0.135712
Track Seg Momentum: 104.255   TrackMC Seg Momentum: 104.333  Resolution: -0.077858
Track Seg Momentum: 104.916   TrackMC Seg Momentum: 104.671  Resolution: 0.245506
Track Seg Momentum: 103.83   TrackMC Seg Momentum: 104.191  Resolution: -0.361382
Track Seg Momentum: 103.843   TrackMC Seg Momentum: 103.94  Resolution: -0.0966721
Track Seg Momentum: 102.894   TrackMC Seg Momentum: 102.942  Resolution: -0.0483246
Track Seg Momentum: 104.559   TrackMC Seg Momentum: 104.562  Resolution: -0.00334167
Track Seg Momentum: 104.058   TrackMC Seg Momentum: 103.989  Resolution: 0.0688553
Track Seg Momentum: 100.869   TrackMC Seg Momentum: 104.419  Resolution: -3.55076
Track Seg Momentum: 104.304   TrackMC Seg Momentum: 104.549  Resolution: -0.245476
Track Seg Momentum: 102.251   TrackMC Seg Momentum: 102.254  Resolution: -0.00279236
Track Seg Momentum: 104.362   TrackMC Seg Momentum: 104.22  Resolution: 0.142487
Track Seg Momentum: 103.936   TrackMC Seg Momentum: 104.063  Resolution: -0.127472
Track Seg Momentum: 104.523   TrackMC Seg Momentum: 104.422  Resolution: 0.100441
Track Seg Momentum: 104.673   TrackMC Seg Momentum: 104.543  Resolution: 0.130013
Track Seg Momentum: 103.623   TrackMC Seg Momentum: 103.641  Resolution: -0.0178986
Track Seg Momentum: 104.183   TrackMC Seg Momentum: 104.122  Resolution: 0.0609131
Track Seg Momentum: 104.056   TrackMC Seg Momentum: 104.097  Resolution: -0.0410385
Track Seg Momentum: 104.106   TrackMC Seg Momentum: 104.627  Resolution: -0.52092
Track Seg Momentum: 104.696   TrackMC Seg Momentum: 104.536  Resolution: 0.159821
Track Seg Momentum: 104.347   TrackMC Seg Momentum: 104.306  Resolution: 0.0402756
Track Seg Momentum: 103.563   TrackMC Seg Momentum: 103.858  Resolution: -0.294792
Track Seg Momentum: 104.049   TrackMC Seg Momentum: 104.281  Resolution: -0.231133
Track Seg Momentum: 103.598   TrackMC Seg Momentum: 104.324  Resolution: -0.725502
Track Seg Momentum: 104.181   TrackMC Seg Momentum: 104.176  Resolution: 0.0056076
Track Seg Momentum: 104.581   TrackMC Seg Momentum: 104.683  Resolution: -0.101837
Track Seg Momentum: 104.5   TrackMC Seg Momentum: 104.642  Resolution: -0.142136
Track Seg Momentum: 103.893   TrackMC Seg Momentum: 103.71  Resolution: 0.183098
Track Seg Momentum: 104.389   TrackMC Seg Momentum: 104.304  Resolution: 0.0854874
Track Seg Momentum: 104.412   TrackMC Seg Momentum: 104.434  Resolution: -0.0227966
Track Seg Momentum: 104.83   TrackMC Seg Momentum: 104.737  Resolution: 0.0928955
Track Seg Momentum: 104.618   TrackMC Seg Momentum: 104.595  Resolution: 0.0228577
Track Seg Momentum: 102.493   TrackMC Seg Momentum: 102.996  Resolution: -0.503296
Track Seg Momentum: 102.748   TrackMC Seg Momentum: 103.815  Resolution: -1.06702
Track Seg Momentum: 104.483   TrackMC Seg Momentum: 104.505  Resolution: -0.0218353
Track Seg Momentum: 104.455   TrackMC Seg Momentum: 104.629  Resolution: -0.173996
Track Seg Momentum: 103.351   TrackMC Seg Momentum: 103.872  Resolution: -0.521347
Track Seg Momentum: 104.566   TrackMC Seg Momentum: 104.644  Resolution: -0.0773621
Track Seg Momentum: 103.73   TrackMC Seg Momentum: 103.79  Resolution: -0.0599365
Track Seg Momentum: 103.489   TrackMC Seg Momentum: 103.499  Resolution: -0.00944519
Track Seg Momentum: 104.611   TrackMC Seg Momentum: 104.459  Resolution: 0.152031
Track Seg Momentum: 102.193   TrackMC Seg Momentum: 102.169  Resolution: 0.0243988
Track Seg Momentum: 93.521   TrackMC Seg Momentum: 104.46  Resolution: -10.9385
Track Seg Momentum: 81.7557   TrackMC Seg Momentum: 81.7708  Resolution: -0.0150757
Track Seg Momentum: 104.25   TrackMC Seg Momentum: 104.34  Resolution: -0.0902863
Track Seg Momentum: 103.352   TrackMC Seg Momentum: 103.472  Resolution: -0.11998
Track Seg Momentum: 104.012   TrackMC Seg Momentum: 104.057  Resolution: -0.0450363
Track Seg Momentum: 103.8   TrackMC Seg Momentum: 104.239  Resolution: -0.438683
Track Seg Momentum: 104.848   TrackMC Seg Momentum: 104.645  Resolution: 0.203499
Track Seg Momentum: 104.709   TrackMC Seg Momentum: 104.742  Resolution: -0.0327988
Track Seg Momentum: 98.5748   TrackMC Seg Momentum: 104.062  Resolution: -5.48696
Track Seg Momentum: 104.874   TrackMC Seg Momentum: 104.34  Resolution: 0.534393
Track Seg Momentum: 104.367   TrackMC Seg Momentum: 104.494  Resolution: -0.1269
Track Seg Momentum: 102.054   TrackMC Seg Momentum: 102.209  Resolution: -0.154495
Track Seg Momentum: 97.2973   TrackMC Seg Momentum: 98.3387  Resolution: -1.04144
Track Seg Momentum: 104.005   TrackMC Seg Momentum: 104.101  Resolution: -0.095047
Track Seg Momentum: 102.659   TrackMC Seg Momentum: 102.344  Resolution: 0.31427
Track Seg Momentum: 104.801   TrackMC Seg Momentum: 104.82  Resolution: -0.0195618
Track Seg Momentum: 104.847   TrackMC Seg Momentum: 104.444  Resolution: 0.403381
Track Seg Momentum: 104.403   TrackMC Seg Momentum: 104.461  Resolution: -0.0584793
Track Seg Momentum: 103.851   TrackMC Seg Momentum: 103.593  Resolution: 0.258392
Track Seg Momentum: 106.465   TrackMC Seg Momentum: 104.766  Resolution: 1.69907
Track Seg Momentum: 104.133   TrackMC Seg Momentum: 104.225  Resolution: -0.0917435
